customer_id,transaction_amount,category,merchant,age,gender,spend_tier,cluster,persona
7432,47.78,Restaurant,robinson powers and mcclure,33,F,Low,0,Low Spend — Restaurant
7463,85.43,Cosmetic,fox marquez,35,F,Low,1,Low Spend — Market
7493,37.48,Restaurant,phillips inc,41,M,Low,0,Low Spend — Restaurant
7504,186.03,Market,torres riddle and smith,29,M,Mid,1,Mid Spend — Market
7514,60.97,Cosmetic,pham farmer,63,M,Low,1,Low Spend — Market
7607,117.03,Clothing,sullivan villarreal and oliver,20,M,Low,1,Low Spend — Market
7608,35.9,Cosmetic,brown fletcher and rodriguez,26,M,Low,1,Low Spend — Market
7651,1981.81,Travel,stevens inc,59,F,Very High,2,Very High Spend — Travel
7696,54.29,Restaurant,white gordon,21,M,Low,0,Low Spend — Restaurant
7710,218.9,Market,sanchez mullins and mendez,63,Unknown,Mid,1,Mid Spend — Market
7727,94.23,Restaurant,byrd boyd and king,70,F,Low,0,Low Spend — Restaurant
7739,123.74,Cosmetic,vaughn vazquez and sullivan,70,F,Low,1,Low Spend — Market
7745,55.94,Clothing,burgess barber and moore,23,F,Low,1,Low Spend — Market
7753,747.03,Electronics,sweeney plc,58,M,High,3,High Spend — Electronics
7755,83.72,Restaurant,jensen parrish,32,M,Low,0,Low Spend — Restaurant
7772,2567.48,Travel,lewis and sons,69,F,Very High,2,Very High Spend — Travel
7793,12.67,Restaurant,gray smith,77,F,Low,0,Low Spend — Restaurant
7829,18.03,Restaurant,gonzalez larson,63,M,Low,0,Low Spend — Restaurant
7882,135.56,Cosmetic,aguirre rogers and jones,74,F,Low,1,Low Spend — Market
7935,278.75,Market,bender smith,51,F,Mid,1,Mid Spend — Market
7938,15.53,Restaurant,park llc,74,M,Low,0,Low Spend — Restaurant
7940,300.35,Market,miller fuller,52,M,Mid,1,Mid Spend — Market
7997,2034.71,Travel,roberts wise and mills,66,M,Very High,2,Very High Spend — Travel
8049,65.67,Clothing,jackson llc,20,F,Low,1,Low Spend — Market
8070,195.34,Electronics,mason plc,40,M,Mid,3,Mid Spend — Electronics
8073,820.15,Electronics,calhoun fisher and nichols,68,F,High,3,High Spend — Electronics
8084,20.02,Restaurant,smith martinez and richardson,41,F,Low,0,Low Spend — Restaurant
8091,249.93,Clothing,cunningham malone,22,M,Mid,1,Mid Spend — Market
8100,69.63,Restaurant,olson lynch and green,32,M,Low,0,Low Spend — Restaurant
8122,709.65,Electronics,murphy group,33,M,High,3,High Spend — Electronics
8146,875.31,Electronics,olsen llc,59,F,High,3,High Spend — Electronics
8147,48.63,Restaurant,parker proctor and martin,22,F,Low,0,Low Spend — Restaurant
8164,162.47,Cosmetic,rhodes garza,75,F,Low,1,Low Spend — Market
8192,99.54,Restaurant,benson carroll,36,M,Low,0,Low Spend — Restaurant
8229,128.59,Cosmetic,garcia gray and alexander,76,F,Low,1,Low Spend — Market
8241,142.63,Cosmetic,ayala davis and robinson,36,F,Low,1,Low Spend — Market
8255,2998.48,Travel,brown llc,48,F,Very High,2,Very High Spend — Travel
8301,106.72,Cosmetic,taylor butler,60,F,Low,1,Low Spend — Market
8304,196.32,Market,cherry mcdowell and carter,44,M,Mid,1,Mid Spend — Market
8307,88.61,Cosmetic,hogan group,26,M,Low,1,Low Spend — Market
8318,304.54,Electronics,mann burns,68,M,Mid,3,Mid Spend — Electronics
8336,399.02,Electronics,parks smith,37,F,Mid,3,Mid Spend — Electronics
8352,1756.0,Travel,davis llc,56,M,Very High,2,Very High Spend — Travel
8370,147.84,Cosmetic,clay inc,62,F,Low,1,Low Spend — Market
8433,160.48,Cosmetic,golden delgado and russo,35,F,Low,1,Low Spend — Market
8441,2383.68,Travel,reilly group,38,M,Very High,2,Very High Spend — Travel
8449,250.75,Market,cohen ruiz,37,Unknown,Mid,1,Mid Spend — Market
8465,1421.19,Travel,sanchez and sons,39,M,Very High,2,Very High Spend — Travel
8477,164.37,Clothing,brown hamilton and dennis,43,M,Low,1,Low Spend — Market
8513,246.68,Market,fernandez jackson and turner,51,M,Mid,1,Mid Spend — Market
8559,131.73,Cosmetic,nguyen noble,73,M,Low,1,Low Spend — Market
8570,20.48,Cosmetic,parks wolf,66,F,Low,1,Low Spend — Market
8589,197.5,Cosmetic,schwartz english,77,F,Mid,1,Mid Spend — Market
8600,93.15,Restaurant,walker group,21,Unknown,Low,0,Low Spend — Restaurant
8641,73.93,Restaurant,taylor gonzalez and miller,45,F,Low,0,Low Spend — Restaurant
8693,493.26,Electronics,harris miller,50,F,High,3,High Spend — Electronics
8729,228.34,Clothing,mayo hull and long,75,M,Mid,1,Mid Spend — Market
8742,2296.91,Travel,townsend inc,39,M,Very High,2,Very High Spend — Travel
8759,72.27,Restaurant,reynolds group,75,Unknown,Low,0,Low Spend — Restaurant
8765,2021.81,Travel,bishop ltd,23,M,Very High,2,Very High Spend — Travel
8785,534.34,Electronics,davis and sons,21,M,High,3,High Spend — Electronics
8787,272.79,Travel,davis ltd,72,M,Mid,2,Mid Spend — Travel
8807,373.04,Market,torres group,57,M,Mid,1,Mid Spend — Market
8892,39.5,Cosmetic,smith jackson,64,Unknown,Low,1,Low Spend — Market
8905,70.0,Market,hunter llc,70,M,Low,1,Low Spend — Market
8965,103.3,Cosmetic,boyer smith and small,20,F,Low,1,Low Spend — Market
9001,55.25,Restaurant,ponce llc,68,M,Low,0,Low Spend — Restaurant
9010,115.92,Cosmetic,clark hernandez,37,M,Low,1,Low Spend — Market
9167,2396.59,Travel,green garcia,72,F,Very High,2,Very High Spend — Travel
9172,77.82,Market,foster grimes and ruiz,24,F,Low,1,Low Spend — Market
9188,151.16,Travel,rosales and sons,49,F,Low,2,Low Spend — Travel
9222,77.26,Cosmetic,perez costa,41,F,Low,1,Low Spend — Market
9260,82.86,Clothing,johnson group,72,M,Low,1,Low Spend — Market
9280,62.68,Cosmetic,hubbard nielsen and washington,46,M,Low,1,Low Spend — Market
9286,427.08,Travel,johnson hughes and gilmore,56,M,Mid,2,Mid Spend — Travel
9346,365.38,Market,taylor plc,77,F,Mid,1,Mid Spend — Market
9357,2866.91,Travel,wheeler inc,40,F,Very High,2,Very High Spend — Travel
9385,233.05,Clothing,bush harris,36,F,Mid,1,Mid Spend — Market
9393,41.57,Restaurant,wells and sons,44,F,Low,0,Low Spend — Restaurant
9403,26.42,Restaurant,hall bell and matthews,41,M,Low,0,Low Spend — Restaurant
9486,67.09,Clothing,cain long and anderson,31,F,Low,1,Low Spend — Market
9499,79.92,Restaurant,dillon group,32,M,Low,0,Low Spend — Restaurant
9502,995.5,Electronics,shea schroeder,74,M,High,3,High Spend — Electronics
9523,90.79,Clothing,cabrera rogers,65,F,Low,1,Low Spend — Market
9528,499.73,Market,stephenson rowe and martinez,23,M,High,1,High Spend — Market
9626,109.74,Cosmetic,rodriguez owen,60,M,Low,1,Low Spend — Market
9638,337.98,Market,short inc,42,F,Mid,1,Mid Spend — Market
9657,692.0,Travel,kent rodriguez and dunn,54,F,High,2,High Spend — Travel
9664,256.69,Electronics,gross walls and moore,37,M,Mid,3,Mid Spend — Electronics
9730,675.35,Electronics,carr chavez and wood,66,M,High,3,High Spend — Electronics
9736,72.46,Market,fox bowers and baker,27,F,Low,1,Low Spend — Market
9741,2085.86,Travel,estrada davis,64,F,Very High,2,Very High Spend — Travel
9753,74.57,Restaurant,henson lawrence,30,F,Low,0,Low Spend — Restaurant
9767,76.1,Restaurant,oliver gardner,39,M,Low,0,Low Spend — Restaurant
9774,317.06,Electronics,matthews white and cannon,61,F,Mid,3,Mid Spend — Electronics
9789,49.84,Clothing,snyder group,46,M,Low,1,Low Spend — Market
9795,56.12,Restaurant,hobbs george,23,F,Low,0,Low Spend — Restaurant
9806,485.16,Market,clements group,70,M,High,1,High Spend — Market
9807,55.17,Cosmetic,dickson llc,23,M,Low,1,Low Spend — Market
9855,590.6,Travel,aguirre allen,72,F,High,2,High Spend — Travel
9856,2380.19,Travel,white schmidt,51,F,Very High,2,Very High Spend — Travel
9859,78.88,Clothing,estes dennis and abbott,35,F,Low,1,Low Spend — Market
9866,641.63,Electronics,stephenson taylor,39,F,High,3,High Spend — Electronics
9871,368.28,Travel,bryan phillips,28,M,Mid,2,Mid Spend — Travel
9896,1992.53,Travel,hamilton plc,72,M,Very High,2,Very High Spend — Travel
9903,151.19,Cosmetic,hunt melton and foley,45,Unknown,Low,1,Low Spend — Market
9955,24.05,Restaurant,lambert pacheco,58,F,Low,0,Low Spend — Restaurant
10018,59.7,Clothing,sanders mckinney and fisher,61,Unknown,Low,1,Low Spend — Market
10051,54.82,Restaurant,thornton ltd,65,M,Low,0,Low Spend — Restaurant
10060,449.86,Electronics,smith miller,36,M,Mid,3,Mid Spend — Electronics
10078,24.17,Restaurant,nichols llc,34,M,Low,0,Low Spend — Restaurant
10088,301.71,Market,webb bryant,34,F,Mid,1,Mid Spend — Market
10100,154.14,Clothing,brady morales,57,M,Low,1,Low Spend — Market
10126,110.98,Clothing,stein group,30,F,Low,1,Low Spend — Market
10133,19.95,Cosmetic,arnold miller,74,F,Low,1,Low Spend — Market
10191,107.83,Clothing,young burns and morris,31,F,Low,1,Low Spend — Market
10227,416.88,Market,jones bray,22,M,Mid,1,Mid Spend — Market
10235,206.82,Travel,stanley johns,35,M,Mid,2,Mid Spend — Travel
10246,2631.7,Travel,armstrong inc,22,M,Very High,2,Very High Spend — Travel
10252,776.31,Electronics,barber ltd,74,M,High,3,High Spend — Electronics
10255,1134.51,Travel,guzman hall,75,Unknown,High,2,High Spend — Travel
10300,73.25,Cosmetic,james collins,37,F,Low,1,Low Spend — Market
10314,955.61,Travel,stevens woods,51,F,High,2,High Spend — Travel
10360,21.03,Restaurant,fischer jenkins,61,Unknown,Low,0,Low Spend — Restaurant
10373,34.47,Cosmetic,mitchell black and hall,55,M,Low,1,Low Spend — Market
10422,24.99,Restaurant,moody ltd,72,F,Low,0,Low Spend — Restaurant
10429,19.99,Restaurant,dillon reyes,31,F,Low,0,Low Spend — Restaurant
10431,118.88,Cosmetic,roberts group,69,F,Low,1,Low Spend — Market
10439,28.94,Restaurant,williams lopez and lewis,30,Unknown,Low,0,Low Spend — Restaurant
10487,67.48,Electronics,roach christian and lee,26,M,Low,3,Low Spend — Electronics
10498,132.43,Clothing,clark vargas,70,M,Low,1,Low Spend — Market
10520,2694.92,Travel,erickson deleon and rodriguez,20,F,Very High,2,Very High Spend — Travel
10605,66.56,Cosmetic,knox group,60,F,Low,1,Low Spend — Market
10669,289.5,Market,marks stewart,77,F,Mid,1,Mid Spend — Market
10718,43.97,Restaurant,mccormick group,65,F,Low,0,Low Spend — Restaurant
10762,578.76,Travel,lewis plc,25,M,High,2,High Spend — Travel
10770,704.96,Electronics,ramos carpenter and griffith,42,Unknown,High,3,High Spend — Electronics
10776,890.22,Electronics,lawson osborne and mcdonald,54,Unknown,High,3,High Spend — Electronics
10802,132.35,Cosmetic,martinez perez and nelson,22,M,Low,1,Low Spend — Market
10818,338.18,Market,cherry ltd,40,M,Mid,1,Mid Spend — Market
10833,32.02,Restaurant,brown group,42,F,Low,0,Low Spend — Restaurant
10842,13.39,Restaurant,moran miranda and salinas,39,M,Low,0,Low Spend — Restaurant
10847,34.85,Restaurant,summers llc,46,F,Low,0,Low Spend — Restaurant
10854,22.86,Clothing,richardson plc,72,Unknown,Low,1,Low Spend — Market
10895,968.3,Travel,carpenter ltd,60,M,High,2,High Spend — Travel
10915,38.5,Clothing,warner jones,55,M,Low,1,Low Spend — Market
10925,58.4,Cosmetic,bowers group,28,Unknown,Low,1,Low Spend — Market
10945,82.52,Cosmetic,santiago plc,44,M,Low,1,Low Spend — Market
10965,357.22,Travel,york jones and rodriguez,77,F,Mid,2,Mid Spend — Travel
10976,874.94,Electronics,huang bailey and adams,61,F,High,3,High Spend — Electronics
11030,51.04,Cosmetic,williams owens,39,M,Low,1,Low Spend — Market
11073,397.53,Market,johnson llc,75,F,Mid,1,Mid Spend — Market
11078,148.4,Clothing,coleman walters,57,M,Low,1,Low Spend — Market
11087,170.52,Cosmetic,alexander griffith,41,F,Low,1,Low Spend — Market
11094,64.01,Restaurant,jackson ward,46,M,Low,0,Low Spend — Restaurant
11117,139.07,Clothing,ramirez jacobs and allen,51,F,Low,1,Low Spend — Market
11121,2968.46,Travel,young plc,67,F,Very High,2,Very High Spend — Travel
11128,444.07,Electronics,mitchell ltd,56,M,Mid,3,Mid Spend — Electronics
11130,29.03,Restaurant,davis thomas,66,Unknown,Low,0,Low Spend — Restaurant
11154,139.72,Cosmetic,vasquez and sons,34,M,Low,1,Low Spend — Market
11165,33.29,Restaurant,miller bryant,61,M,Low,0,Low Spend — Restaurant
11180,128.27,Cosmetic,crawford herman and fritz,67,M,Low,1,Low Spend — Market
11199,26.99,Clothing,mathis group,63,M,Low,1,Low Spend — Market
11215,26.38,Restaurant,jackson garcia and frazier,75,Unknown,Low,0,Low Spend — Restaurant
11237,922.84,Travel,ward stephens,56,M,High,2,High Spend — Travel
11256,1144.57,Travel,jackson pitts and gardner,24,F,High,2,High Spend — Travel
11257,271.71,Clothing,moses ruiz and edwards,63,F,Mid,1,Mid Spend — Market
11293,62.0,Restaurant,may llc,25,M,Low,0,Low Spend — Restaurant
11318,143.5,Cosmetic,jordan jackson,27,F,Low,1,Low Spend — Market
11324,90.89,Cosmetic,kirby johnson,50,M,Low,1,Low Spend — Market
11338,1665.94,Travel,martin ryan,66,M,Very High,2,Very High Spend — Travel
11395,1288.35,Travel,brown ltd,48,F,Very High,2,Very High Spend — Travel
11399,166.69,Clothing,hall knox and trujillo,54,F,Low,1,Low Spend — Market
11421,927.33,Electronics,phillips inc,27,M,High,3,High Spend — Electronics
11422,399.97,Electronics,romero marks and petty,36,M,Mid,3,Mid Spend — Electronics
11438,927.66,Electronics,davis and sons,20,F,High,3,High Spend — Electronics
11455,274.71,Clothing,bell ltd,41,M,Mid,1,Mid Spend — Market
11457,897.45,Electronics,arnold murphy,31,Unknown,High,3,High Spend — Electronics
11460,52.94,Clothing,smith james,71,M,Low,1,Low Spend — Market
11463,213.03,Electronics,crawford plc,76,Unknown,Mid,3,Mid Spend — Electronics
11496,42.4,Restaurant,garza baker and frazier,40,F,Low,0,Low Spend — Restaurant
11526,94.56,Restaurant,nelson mcpherson,59,F,Low,0,Low Spend — Restaurant
11540,2122.87,Travel,martinez orozco and crawford,50,M,Very High,2,Very High Spend — Travel
11545,444.88,Market,monroe keller and clark,55,F,Mid,1,Mid Spend — Market
11564,180.69,Cosmetic,holmes ltd,71,F,Low,1,Low Spend — Market
11607,46.85,Cosmetic,reynolds pham,59,M,Low,1,Low Spend — Market
11627,2634.53,Travel,eaton patton and avila,63,Unknown,Very High,2,Very High Spend — Travel
11697,2423.86,Travel,king wright,24,F,Very High,2,Very High Spend — Travel
11714,2194.51,Travel,burch and sons,20,F,Very High,2,Very High Spend — Travel
11733,2872.63,Travel,garcia jones,37,F,Very High,2,Very High Spend — Travel
11774,289.79,Clothing,brown llc,63,M,Mid,1,Mid Spend — Market
11794,147.28,Market,jones ellis and benitez,24,M,Low,1,Low Spend — Market
11823,80.86,Restaurant,dyer ortega,51,M,Low,0,Low Spend — Restaurant
11836,207.88,Clothing,jones group,75,Unknown,Mid,1,Mid Spend — Market
11849,288.27,Market,alvarez inc,50,M,Mid,1,Mid Spend — Market
11890,118.26,Cosmetic,fuentes montoya,55,M,Low,1,Low Spend — Market
11896,120.77,Cosmetic,reynolds andrews and hayden,76,M,Low,1,Low Spend — Market
11904,134.48,Clothing,taylor williams,25,F,Low,1,Low Spend — Market
11917,330.06,Travel,reynolds arellano and james,21,M,Mid,2,Mid Spend — Travel
11935,932.62,Electronics,ross lawrence,53,F,High,3,High Spend — Electronics
11975,74.88,Restaurant,evans ltd,76,M,Low,0,Low Spend — Restaurant
12003,46.29,Restaurant,johnson bryant and newton,75,F,Low,0,Low Spend — Restaurant
12008,1555.39,Travel,brown mcguire,57,F,Very High,2,Very High Spend — Travel
12013,91.94,Restaurant,green henry and kennedy,39,M,Low,0,Low Spend — Restaurant
12030,137.27,Travel,long klein and castro,43,F,Low,2,Low Spend — Travel
12034,93.96,Restaurant,cisneros alvarez,34,M,Low,0,Low Spend — Restaurant
12053,338.05,Market,jacobson group,43,M,Mid,1,Mid Spend — Market
12055,76.29,Restaurant,anderson greene,68,F,Low,0,Low Spend — Restaurant
12063,86.28,Restaurant,lester inc,27,F,Low,0,Low Spend — Restaurant
12076,432.45,Market,brady holmes and holt,45,M,Mid,1,Mid Spend — Market
12162,871.68,Electronics,fischer harris,55,M,High,3,High Spend — Electronics
12169,28.27,Clothing,white plc,30,F,Low,1,Low Spend — Market
12186,362.83,Electronics,jones martin and brady,71,M,Mid,3,Mid Spend — Electronics
12221,41.06,Clothing,diaz ltd,29,M,Low,1,Low Spend — Market
12235,958.41,Travel,patton group,25,F,High,2,High Spend — Travel
12272,23.35,Restaurant,smith davis and cameron,76,M,Low,0,Low Spend — Restaurant
12281,61.69,Market,lewis garcia and davis,26,Unknown,Low,1,Low Spend — Market
12348,186.2,Cosmetic,parker group,73,M,Mid,1,Mid Spend — Market
12359,35.6,Restaurant,parks group,76,F,Low,0,Low Spend — Restaurant
12362,861.02,Travel,wood davis,21,M,High,2,High Spend — Travel
12396,189.57,Market,rogers rice,59,M,Mid,1,Mid Spend — Market
12425,78.7,Restaurant,smith brown and gallegos,35,M,Low,0,Low Spend — Restaurant
12437,37.73,Cosmetic,mcdonald wang,51,M,Low,1,Low Spend — Market
12442,188.28,Clothing,hester and sons,57,M,Mid,1,Mid Spend — Market
12453,751.54,Electronics,stevens inc,60,F,High,3,High Spend — Electronics
12487,621.19,Electronics,daniel lucas and sanchez,46,M,High,3,High Spend — Electronics
12492,552.78,Electronics,martinez hill and roth,76,F,High,3,High Spend — Electronics
12567,122.37,Cosmetic,lopez sims,22,Unknown,Low,1,Low Spend — Market
12570,148.31,Clothing,walls ltd,38,F,Low,1,Low Spend — Market
12620,344.42,Market,blair and sons,46,F,Mid,1,Mid Spend — Market
12656,77.63,Restaurant,taylor moore and castaneda,75,M,Low,0,Low Spend — Restaurant
12657,106.59,Cosmetic,singh jackson and miller,34,F,Low,1,Low Spend — Market
12659,181.78,Cosmetic,hill inc,50,M,Low,1,Low Spend — Market
12677,356.91,Market,watkins johnson and colon,66,M,Mid,1,Mid Spend — Market
12682,123.68,Clothing,lee ellison,76,Unknown,Low,1,Low Spend — Market
12714,338.17,Travel,bauer plc,55,F,Mid,2,Mid Spend — Travel
12724,28.73,Restaurant,richmond plc,71,M,Low,0,Low Spend — Restaurant
12740,55.94,Cosmetic,gray and sons,62,F,Low,1,Low Spend — Market
12767,2419.54,Travel,smith crawford,20,M,Very High,2,Very High Spend — Travel
12770,833.59,Electronics,tucker hooper and acosta,33,M,High,3,High Spend — Electronics
12774,246.35,Clothing,warner hopkins,25,F,Mid,1,Mid Spend — Market
12781,201.7,Electronics,day jones and strong,47,M,Mid,3,Mid Spend — Electronics
12835,197.51,Clothing,gonzalez inc,45,M,Mid,1,Mid Spend — Market
12850,2840.98,Travel,burns burton and watkins,57,M,Very High,2,Very High Spend — Travel
12852,2490.11,Travel,johnson thompson and floyd,23,M,Very High,2,Very High Spend — Travel
12855,120.46,Clothing,gordon ltd,28,F,Low,1,Low Spend — Market
12879,434.94,Market,daniels holt and duncan,60,F,Mid,1,Mid Spend — Market
12885,301.84,Travel,ortega inc,20,F,Mid,2,Mid Spend — Travel
12891,122.55,Clothing,greene llc,20,F,Low,1,Low Spend — Market
12893,250.3,Clothing,velasquez ltd,51,F,Mid,1,Mid Spend — Market
12903,38.45,Restaurant,berry french,42,F,Low,0,Low Spend — Restaurant
12912,467.88,Electronics,smith ortega,22,Unknown,Mid,3,Mid Spend — Electronics
12935,113.05,Cosmetic,aguilar suarez,35,M,Low,1,Low Spend — Market
12943,18.82,Restaurant,gonzalez plc,77,Unknown,Low,0,Low Spend — Restaurant
12947,2842.1,Travel,mcclain plc,74,M,Very High,2,Very High Spend — Travel
